ram_used,ram_ava,cpu,temp
505500,5982700,57.4,73.036
503520,5984568,60.3,73.036
504780,5983308,60.9,74.497
504524,5983560,58.7,75.471
504268,5983812,60.0,74.497
504632,5983456,60.9,74.01
503124,5984968,60.3,74.497
502768,5985324,60.3,74.01
503016,5985072,60.0,73.523
503648,5985324,60.0,74.984
504044,5985072,60.9,73.523
503536,5985576,60.6,73.523
503784,5985324,60.3,74.01
503632,5985472,61.9,74.01
503896,5985220,60.3,74.01
503284,5985828,59.4,75.471
503028,5986080,61.2,74.497
502532,5986584,61.5,74.01
502468,5986584,60.9,73.036
502468,5986584,60.3,74.01
502464,5986584,60.6,74.984
502460,5986584,60.3,73.523
503064,5985976,58.7,74.497
502704,5986332,60.9,73.523
502448,5986584,59.4,74.984
504060,5984968,60.9,74.01
503972,5985072,61.5,74.01
504472,5984568,59.4,73.523
504720,5984316,58.7,74.984
505696,5982448,58.7,74.984
504728,5983292,60.0,74.497
504976,5983040,60.3,73.523
505564,5982448,61.5,74.497
505708,5982300,60.9,74.01
505412,5982596,59.4,74.984
505556,5982448,60.9,74.984
505404,5982596,60.9,74.01
505548,5982448,60.9,73.523
505400,5982596,60.0,74.497
505436,5982552,60.9,74.01
505184,5982804,60.9,74.497
504188,5983796,60.0,73.523
504540,5983440,61.2,74.01
504164,5983812,60.9,75.471
504412,5983560,59.7,73.523
504184,5983812,60.9,74.01
504060,5984820,58.0,73.523
504560,5984316,60.0,74.497
504704,5984316,60.3,74.497
504452,5984568,60.9,73.523
504700,5984316,59.4,74.01
503696,5985324,62.5,74.01
503192,5985828,60.0,74.984
502940,5986080,60.3,74.497
503192,5985828,59.4,73.523
502688,5986332,60.3,75.471
502776,5986244,60.9,74.497
502912,5986092,60.6,74.497
502900,5986104,60.3,73.523
502976,5986016,59.7,74.01
502880,5986116,60.3,74.497
503240,5985760,60.3,75.471
503000,5985108,60.0,74.497
503208,5984752,59.4,74.497
502848,5985108,61.5,74.984
504612,5983344,60.3,74.497
504628,5983328,60.3,74.984
504624,5983328,60.0,74.497
504368,5983580,60.3,74.497
504600,5983344,62.1,74.01
504360,5983580,58.5,74.497
504944,5982988,60.9,73.523
504684,5983240,60.3,74.497
505076,5982840,58.7,74.01
504672,5983240,58.5,74.497
504160,5983744,62.5,74.01
504684,5983240,60.0,74.01
505020,5983788,60.3,74.984
507112,5981832,61.3,74.984
506872,5982084,59.7,74.01
507124,5981832,59.7,74.984
508132,5980824,60.9,73.523
507880,5981076,61.3,74.984
507880,5981076,58.7,73.523
506868,5982084,60.9,74.984
506612,5982336,60.0,74.497
506620,5982336,60.3,75.471
506252,5982704,59.4,75.471
506256,5982704,60.3,74.497
505356,5983596,61.5,75.958
505100,5983848,59.4,74.984
505348,5983596,60.9,74.01
503596,5985360,61.5,75.471
505368,5977804,61.0,74.497
505232,5977936,60.3,74.984
506744,5975400,62.1,74.497
508004,5974140,60.3,74.984
508232,5973916,60.7,74.497
508268,5973884,60.3,74.984
507124,5975032,59.7,74.984
508236,5973920,60.9,75.471
506868,5975272,61.5,74.984
507856,5974280,61.3,75.471
506864,5975272,59.7,75.471
506848,5975284,61.5,74.497
505956,5976172,60.9,74.984
506840,5975284,60.3,74.984
506120,5976028,59.7,74.01
506044,5979952,60.3,74.984
506292,5979700,60.6,75.471
505452,5980580,60.3,75.471
506964,5979068,60.9,74.984
506964,5979068,58.7,74.497
507232,5978800,60.3,75.471
507232,5978800,60.6,75.471
507484,5978548,60.9,75.958
507572,5978460,59.7,74.497
507320,5978712,59.4,74.984
507464,5978564,61.5,74.497
507464,5978564,58.7,74.497
506468,5979556,60.9,74.984
505308,5980712,60.0,75.471
505288,5980728,60.6,74.497
505180,5980832,60.7,74.497
505192,5980832,59.4,74.984
505188,5980832,61.5,75.471
506224,5979808,60.6,75.958
506472,5979556,59.7,74.497
506824,5978312,61.5,75.471
506568,5978564,61.2,74.984
506816,5978312,59.7,75.471
506560,5978564,58.7,75.471
506700,5978312,60.3,74.497
506552,5978460,59.4,74.497
506952,5978060,60.9,75.471
506700,5978312,59.4,75.471
506196,5978816,61.5,75.471
