ram_used,ram_ava,cpu,temp
487024,5997824,39.3,62.809
487512,5997340,41.4,62.809
487252,5997604,40.7,62.322
487180,5997592,37.0,62.809
487076,5997696,39.3,62.322
487212,5997560,39.3,61.835
486952,5997824,40.7,63.296
487332,5997444,40.7,63.783
487224,5997560,39.3,62.809
487212,5997572,39.3,62.809
487104,5997688,40.7,62.809
487244,5997552,39.3,62.809
487232,5997564,37.0,62.809
487116,5997680,40.7,63.296
487352,5997444,37.0,63.296
487252,5997560,39.3,63.783
487240,5997572,38.5,61.835
487104,5997680,39.3,63.296
487340,5997444,39.3,62.809
487232,5997560,39.3,63.296
487224,5997572,38.5,63.296
487112,5997688,37.0,63.783
487532,5997300,41.4,64.27
487272,5997564,40.7,62.809
487648,5997192,41.4,63.296
487532,5997308,37.0,62.809
487528,5997320,40.7,62.322
487412,5997436,39.3,63.296
487556,5997300,37.0,63.296
487296,5997564,42.9,62.809
487436,5997428,41.4,62.322
487332,5995176,48.3,63.296
487468,5995040,39.3,61.835
489104,5993412,38.5,63.296
489240,5993276,39.3,62.809
489384,5993140,41.4,62.809
489120,5993404,40.7,62.809
489404,5993120,39.3,62.809
489140,5993384,38.5,62.809
489440,5993100,39.3,63.296
489180,5993364,40.7,62.322
489388,5993160,39.3,62.809
489272,5993276,40.7,62.809
489520,5993036,41.4,63.296
489408,5993152,38.5,63.296
489716,5992848,41.4,62.322
489480,5993024,39.3,62.322
489476,5993036,38.5,62.809
489364,5993152,41.4,62.322
489500,5993016,40.7,62.809
489244,5993280,39.3,63.296
489636,5992892,40.7,62.809
489620,5992908,39.3,62.809
489512,5993024,37.0,62.809
489504,5993036,38.5,63.296
489392,5993152,37.0,62.322
489528,5993016,39.3,62.809
489420,5993132,40.7,62.322
489648,5992908,37.0,62.809
489348,5993160,40.7,62.322
489596,5992908,39.3,63.783
489484,5993024,42.9,63.296
489620,5992888,37.9,62.322
487992,5996436,37.0,62.809
489576,5994848,39.3,62.809
489312,5995112,40.7,63.296
489168,5995124,41.4,62.809
489200,5995092,39.3,63.783
489196,5995104,38.5,62.809
490360,5993924,39.3,62.322
490360,5993924,39.3,62.809
489740,5994544,36.7,62.809
489224,5995060,40.7,63.296
489368,5994924,37.9,62.809
